group_id,kind,sha256,uid,class_folder,filename,width,height,bytes
135,within_class,ea73247005e1eca11dca6098e74538e080fff6a75f6cf741d0a072bbcc848726,No/IMG_20231216_135244_596.jpg,No,IMG_20231216_135244_596.jpg,183,172,15945
136,within_class,ebc4c402d3402ab25497583a2e8deff4c0d1cb088af2a385f9877bd4afebe812,No/2024-02-04 15.17.18.jpeg,No,2024-02-04 15.17.18.jpeg,825,491,71437
136,within_class,ebc4c402d3402ab25497583a2e8deff4c0d1cb088af2a385f9877bd4afebe812,No/3 (8).jpeg,No,3 (8).jpeg,825,491,71437
137,cross_class,ec28ace71c912e3c5c55723af5c9c674937fda08ee9aff123f28626812f6ddc1,No/4 (4).jpeg,No,4 (4).jpeg,948,805,153515
137,cross_class,ec28ace71c912e3c5c55723af5c9c674937fda08ee9aff123f28626812f6ddc1,No/IMG_0216.jpeg,No,IMG_0216.jpeg,948,805,153515
137,cross_class,ec28ace71c912e3c5c55723af5c9c674937fda08ee9aff123f28626812f6ddc1,Yes/IMG_0216.jpeg,Yes,IMG_0216.jpeg,948,805,153515
138,within_class,eec823ed947116bcb54c198a0d09182a1f70db36df59f5bbb529766838fc8fd9,No/9 (30).jpg,No,9 (30).jpg,153,129,10308
138,within_class,eec823ed947116bcb54c198a0d09182a1f70db36df59f5bbb529766838fc8fd9,No/IMG_20231216_150534_788.jpg,No,IMG_20231216_150534_788.jpg,153,129,10308
139,within_class,efd18b2b4f24e0ed12bfa7f2162f16a088a25c2dc29cbf4a2d98364caccc984f,No/13 (5).jpg,No,13 (5).jpg,130,144,9870
139,within_class,efd18b2b4f24e0ed12bfa7f2162f16a088a25c2dc29cbf4a2d98364caccc984f,No/9 (3).jpg,No,9 (3).jpg,130,144,9870
139,within_class,efd18b2b4f24e0ed12bfa7f2162f16a088a25c2dc29cbf4a2d98364caccc984f,No/IMG_20231216_150534_798.jpg,No,IMG_20231216_150534_798.jpg,130,144,9870
140,within_class,f0a2158fe6836bef1fe82e7a6a8807ca384adfd06a527b085c1dfc332273195a,No/13 (17).jpg,No,13 (17).jpg,129,130,8961
140,within_class,f0a2158fe6836bef1fe82e7a6a8807ca384adfd06a527b085c1dfc332273195a,No/9 (15).jpg,No,9 (15).jpg,129,130,8961
140,within_class,f0a2158fe6836bef1fe82e7a6a8807ca384adfd06a527b085c1dfc332273195a,No/IMG_20231216_150534_773.jpg,No,IMG_20231216_150534_773.jpg,129,130,8961
141,within_class,f0ed3e9bc7586f2e484224252626d89eb9a99c7f2cf739d815bb496c5ea87477,No/7 (2).jpg,No,7 (2).jpg,172,172,14974
141,within_class,f0ed3e9bc7586f2e484224252626d89eb9a99c7f2cf739d815bb496c5ea87477,No/IMG_20231216_135244_593.jpg,No,IMG_20231216_135244_593.jpg,172,172,14974
142,within_class,f24322f0e9e682bdddc79bcd8c3bea63e03cb89045700fd9ef4eb3fd7a01e745,No/11 (16).jpeg,No,11 (16).jpeg,515,565,61317
142,within_class,f24322f0e9e682bdddc79bcd8c3bea63e03cb89045700fd9ef4eb3fd7a01e745,No/2024-02-04 15.38.36.jpeg,No,2024-02-04 15.38.36.jpeg,515,565,61317
143,within_class,f408d85d1a72886880ee4deaed0dbde4711a18a29a81f0be171c99dc8825979d,No/5 (1).jpeg,No,5 (1).jpeg,890,816,146501
143,within_class,f408d85d1a72886880ee4deaed0dbde4711a18a29a81f0be171c99dc8825979d,No/8 (3).jpeg,No,8 (3).jpeg,890,816,146501
143,within_class,f408d85d1a72886880ee4deaed0dbde4711a18a29a81f0be171c99dc8825979d,No/IMG_0224.jpeg,No,IMG_0224.jpeg,890,816,146501
144,within_class,f6aabeae75556e4f4dd7caf0703472f4dbb916118aa120c5cadef2d358ace2fc,No/11 (5).jpeg,No,11 (5).jpeg,783,491,77158
144,within_class,f6aabeae75556e4f4dd7caf0703472f4dbb916118aa120c5cadef2d358ace2fc,No/2024-02-04 15.35.14.jpeg,No,2024-02-04 15.35.14.jpeg,783,491,77158
145,within_class,f7017238a998a286223dbd2dcbe00a3d0ada32c45abf409fa45089338d0ab504,No/11 (6).jpeg,No,11 (6).jpeg,499,491,46575
145,within_class,f7017238a998a286223dbd2dcbe00a3d0ada32c45abf409fa45089338d0ab504,No/2024-02-04 15.35.32.jpeg,No,2024-02-04 15.35.32.jpeg,499,491,46575
146,within_class,f7dca24ef959ee86de8b97b1400f5ad2fc3e75a38ba22b8bed326b4c116519ad,No/10 (5).jpeg,No,10 (5).jpeg,541,624,73160
146,within_class,f7dca24ef959ee86de8b97b1400f5ad2fc3e75a38ba22b8bed326b4c116519ad,No/IMG_0350.jpeg,No,IMG_0350.jpeg,541,624,73160
147,within_class,fa041c53bda61e48c5af8376507d6b66d481bd98ecaf2020c43737616830dc48,No/13 (24).jpg,No,13 (24).jpg,157,129,10591
147,within_class,fa041c53bda61e48c5af8376507d6b66d481bd98ecaf2020c43737616830dc48,No/9 (22).jpg,No,9 (22).jpg,157,129,10591
147,within_class,fa041c53bda61e48c5af8376507d6b66d481bd98ecaf2020c43737616830dc48,No/IMG_20231216_150534_780.jpg,No,IMG_20231216_150534_780.jpg,157,129,10591
